donor,path,sha256,size_bytes,file_type,language,classification,authority_status,semantic_record_ids,notes
skillshare,go.sum,565f72aed5597a23d979e69e884d06cc94fdfbbc563cf659ad9e9c0d9fb171ea,18716,sum,unknown,implementation,authoritative-or-review-required,SS-ROOT,
skillshare,install.ps1,68186db36e1a90a438f8df20b43c539f0c01576081d851fdffd32b1a72bd8973,4416,ps1,unknown,implementation,authoritative-or-review-required,SS-ROOT,
skillshare,install.sh,47a67522d12ced431279d878f6f4568284bf250a85699d446f64d8a8df9deeed,2876,sh,shell,implementation,authoritative-or-review-required,SS-ROOT,
skillshare,internal/audit/analyzability_test.go,4ea79a25665007dc21b4c0c91c97457ab1c56212de12a2a151ff2c471398bbff,3036,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/analyzer_crossskill.go,17be87e9c86938e21182fc3f439644ac9a77e759d5433dc6e7d76cefddd7f3a2,515,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/analyzer_dataflow.go,5a56d71c8a53ee391bcecf1a64b0fd0f7c8ec2e34df7ab60959b50e957b532f7,607,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/analyzer_integrity.go,dd776c27356ccf7dfe091b19e88d1fea10473a5a9563a42d6f6de84d3b5ac383,544,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/analyzer_metadata.go,e25e443875f13b8267582d7ba2748f8bcf34c5b379df3801a550b3849c2308e5,9271,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/analyzer_metadata_test.go,d6d1f0fa0d15e4b737d88403ff6206f8e486beae23df297e4c43ebe526d286b4,10830,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/analyzer_registry.go,f5c5cd1b05db91d064ecdbf879f7762efdc6c8f031cf37e56814b55e5bb6be56,2317,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/analyzer_registry_test.go,8bb9240cd40c22a266ea16baba4bb649a448585fce0642a832e914453aa4c034,1720,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/analyzer_static.go,4ef7565314328d90bbe5ae8d9e315d0cbb87acf826440b01d8ca6b8b5a5ae426,1062,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/analyzer_structure.go,cdfd3c5db581f8574ab9998ac041e9eba797e7857d95be73d60386787d78426e,538,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/analyzer_tier.go,908a1820e7f30ad907fb4795f7516878af80aaac43c291c623079d274456a4a1,483,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/analyzers.go,2eccd67d87c387cc484cea2c9674da201eb755078399a9a13d45fec8b4ec7866,1995,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/audit.go,f45593991ab718374323137f475bd6f706c4b3db42946acbe1a71ff2bc10a969,48478,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/audit_result_helpers_test.go,7c3c0919142bd585133aacbe476df533a153cad9348e70167f3dc27147559c2c,1754,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/audit_rules_test.go,f34fc1d09dbdba8bd36b96963e14ba764dca9214f3b84f280d1541c3c6997867,14258,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/audit_scan_content_test.go,7f9e47e55bb0a3ac7f13a41667e49b7c458299d2b104ed04857f2e112555e987,39280,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/audit_scan_skill_test.go,fa8e5bbeac0e6acf7df398deac10d510d5ab0dda22dadeb4cddfaeed77271cbd,30207,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/credentials.go,05d8d3b3b619634f6030b19baf726a756d4b5ef79c5029110cc1584e5cc9b834,10824,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/credentials_test.go,06ef62b590269dd2e9be73b26cec026e7f33a5b4ebff5fdf68e7fe9519642d2a,7072,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/crossskill.go,cf95764162db29cab5e1ea42ea59e47d4c90842305200f85de4ac49ed407a5b4,6572,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/crossskill_test.go,1d1e0509691eeae2dc73133c821d3863ff9a1e3882e3651aaed1985a569ecbed,11585,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/dataflow.go,e73aa7ce0c862d88a66a08998bcd5da5a3731cba2a808033ba9102ea63458da5,16134,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/dataflow_test.go,4ea13c61b5e09a0dac44a2e18d5892ede8a0a28d73068445ccdeede498b8ed0c,11069,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/dedupe.go,ea42bc49a13613a3b0327a51a5d63c9a46c3cafa789ce9a7927d84f8c5e91349,1995,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/dedupe_test.go,99cb82bf0034fe2bd142333f05fa58289a0b92242aa31cd6295d47a0fe655d5a,4814,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/export_test.go,3dc7d7a8f814f35135662a2fb3061f6b60c76643b9ed0ec21fc9da3b5e769138,1821,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/markdown.go,6ce84447f0dda410d9d97f9b4cb9f9209e9c3238a62e615065cf7b6301359f68,6720,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/markdown_test.go,787a7394bfc64ca33de70d3903ff0e293f7711770fb8c79e033b9082c9dcc3fd,6966,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/parallel.go,01bcc6af2f1423fd6cd8716c3d10a0c23a235015759a9ce1de33017a9edc8bbc,2137,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/parallel_test.go,a211fe190e3015fdb29ea4f0751d325605927bce7d7ee49f9c0c0da581011e6f,4367,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/patterns.go,d97c7ef04781ddacaa7d8e98c48d592ee8a3848ad77c94c73268106cb89f902c,15308,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/policy.go,c02c7a2065bf50932359b2672e612b68bce0dda455d46e98eb8dc9e41d6ae743,2779,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/policy_test.go,7b84a2c335f0d6aa9125ca365381bca1de83044415cd5aa4e115273ff56ac9b0,2621,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/prefilter.go,65881e570ec5afb79b82c9762c2c781a6599ba1955d4ec305e960deac2d79524,4212,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/prefilter_test.go,3b596bba60ddaea78abb7516396bb737efa6d5e8f43cbd1122a115a9b4464f4e,1185,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/risk_test.go,49d8b79aa7957df1fcf9f0e2ece1fe379e3e1ff7a930d8a66294a2a50a607cfe,4705,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/rules.yaml,cdc06fae7c4c780781d60b68380b3ab249026220469f536c8353b2852146e466,12766,yaml,yaml,configuration,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/rules_list.go,75d5b5e6d2da12d1967a0341543d36187a1d827191ebddb446de5c178084d74b,5454,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/rules_list_test.go,92f770147a20fe09a869cd4a1ec6aea1f068eced0db2aaae45c8b38c77cab4b9,1924,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/rules_mutate.go,f1557438b4b751e1800935d969a415d2bb9eb84e800cb920b5816cf718975e7a,6736,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/rules_mutate_test.go,51928c7bddb544f9c738514a0da85e97a7441414cab851a5e70cc02032675595,16761,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/sarif.go,ba110e1630b6c4176aa1d3b0b54fa44883126987715f483a63d1c1728ae471c3,4987,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/sarif_test.go,f54ab8b836f11a13bcd3b747590334b284c1362f11f651ed5d8ec909191d4491,8080,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/scan_benchmark_test.go,bf8e0727c9032aa4276ab87a0c524a22edf679499edd59ef75785a6645b7c4e1,2601,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/testdata/clean-skill.md,d0ac33f953f6729f8e4004169bb9a41127f8c441d3212117aab9d2d9b0569d26,209,md,markdown,documentation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/testdata/malicious-destructive.md,48f393a1df6a93447d997311c32d7c716f165b95a0e1b083b848a89bd9294b9f,181,md,markdown,documentation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/testdata/malicious-exfiltration.md,ccc2c74d5da6a1192b21bdf01f511e0ca05978567b98b561af366a2619464015,320,md,markdown,documentation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/testdata/malicious-injection.md,f6f43d541ae6361fcac389ce35acf157a7112e5d6c1a80f1e358602078ebd202,382,md,markdown,documentation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/testdata/malicious-obfuscation.md,943c8b8408630cef30e56945b7913d24fec91e2ba092b57e499df8df1947ee02,258,md,markdown,documentation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/testdata/malicious-unicode.md,03f1820b2fa7cfb73ec23309522e0e0b4404fa2af2003346bc957c24e7afb906,94,md,markdown,documentation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/tiers.go,f2ee95b3da1557e2944f41c2a8cd216b0cc3c7cea63ecc5ab1038498883cae55,13367,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/audit/tiers_test.go,1f7037f6b9f715c84f2d0fe49a52faad48c6619d4b34dba8e7ed1e0137eeb7a0,10392,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-AUDIT,
skillshare,internal/backup/backup.go,7d21da77a1e61c4d6ccc4f42a63bf4b27df13a2e2a6c13af3ff3b776e07ac65c,9786,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-BACKUP,
skillshare,internal/backup/backup_test.go,813b5ce87ac7a44b72d0a93cc846ff95a4dd23e2321d4c717eaa26c158aa63ad,19251,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-BACKUP,
skillshare,internal/backup/cleanup.go,c0d949d0e2c5e65dd2a86266416624c6531259c5d20a8c7880e8ac8f40029fb1,4506,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-BACKUP,
skillshare,internal/backup/restore.go,b02f11ba24380d578124dc30dbd07587a51e6d5801d00d23cddbc011f3e14395,7202,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-BACKUP,
skillshare,internal/check/agent_check.go,24189d965cd485805b8aa01cd8eaa2160a9da0d937868084f57d57c329a43a44,5003,go,go,implementation,authoritative-or-review-required,SS-ROOT,
skillshare,internal/check/agent_check_test.go,22e63d76a43771c8c03d92bec2a5a387b41049500f52846dd1048b717b3ba5e3,4442,go,go,implementation,authoritative-or-review-required,SS-ROOT,
skillshare,internal/check/parallel.go,25f2bb285e8338a9fed27a93f9ecded24ef1f427bea5ef2ae53454c29fd22412,3100,go,go,implementation,authoritative-or-review-required,SS-ROOT,
skillshare,internal/check/parallel_test.go,ab5a0c17a336b5ef074a50411c715c73f60860ef3410861d9b38e835c7b5caf0,2716,go,go,implementation,authoritative-or-review-required,SS-ROOT,
skillshare,internal/check/tree_check.go,dad5f7871c3be7db7ac8e0abc45d026bfc158a8e721f262c7a16d70132eb4b16,2217,go,go,implementation,authoritative-or-review-required,SS-ROOT,
skillshare,internal/check/tree_check_test.go,d6465c3d184754cceb70a76e76b19dd8201983556db6c13e97169a82d17c8541,4893,go,go,implementation,authoritative-or-review-required,SS-ROOT,
skillshare,internal/config/audit_config_test.go,a768c95c91890a35915328ac87bf0d8b8c658be8f947fb6debf07da2504d795b,1235,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-REGISTRY,
skillshare,internal/config/audit_threshold_test.go,5fdbe713781b7ac0ce47fd85a611b0ef2327f469169a7cab237a6b309455fb64,2508,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-REGISTRY,
skillshare,internal/config/azure_hosts_test.go,ddb49c6832a794872b912be843b9d3da38db4590b159ced1698d02e67384c6de,7229,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-REGISTRY,
skillshare,internal/config/basedir_test.go,574f37d29b18fad1f9b4b000881e7bc447edc68cdc6ae5a56b05e94cea9c2216,3998,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-REGISTRY,
skillshare,internal/config/config.go,455b5bf03e2b14c078952aeaff962c7df132334b088634dcf97e04e5df50976a,28160,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-REGISTRY,
skillshare,internal/config/config_extras_test.go,a29919b7c1e24997cf21956ebe7666d4174110f6c6398515b7e1c10ef9f09795,3621,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-REGISTRY,
skillshare,internal/config/config_resource_test.go,7683f8c63b4d3742a08dca6a857a67ed30cb99c26341ee39fefba5394431513d,5122,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-REGISTRY,
skillshare,internal/config/config_tilde_fold_test.go,aa4c07108290c2017066b09393df8fe8f9e8f8ab80417b22a1cca21b54a2a8d9,4020,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-REGISTRY,
skillshare,internal/config/config_validate.go,8a3f41ed4d2ae253548a55dd2cbd44bceba3d882059eb38318e349cb835dfa28,7435,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-REGISTRY,
skillshare,internal/config/config_validate_test.go,487b5e860bde2eb7f4aebf24c6675343fc55aeb014cccd3a5abb9bec5fd59d9f,11074,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-REGISTRY,
skillshare,internal/config/config_xdg_test.go,e6ac8f95f0242d84dcb8fe1e20f93a0bcf526a43749099893ac76a7053a8388f,1080,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-REGISTRY,
skillshare,internal/config/extras_migrate.go,c109d4735f1842397e663ee79bd40fd0d06d16653b6b6bf67dc5d6f2b4a73344,1687,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-REGISTRY,
skillshare,internal/config/extras_migrate_test.go,06ca2afb2fb057ca239f3959be4966a0a57a9f430f92ebed1fb39ade708765aa,3853,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-REGISTRY,
skillshare,internal/config/extras_path.go,285e9864992c362d5c823f77714a0e6310acbb456ea77a12b3bf6691b10bb289,1626,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-REGISTRY,
skillshare,internal/config/extras_path_test.go,c2e924a65cdb1dc69434894e1e7b560d0cd8bc0c20dc048964b977e761570a4d,2950,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-REGISTRY,
skillshare,internal/config/extras_validate.go,aa7214840d3a061ef33ce4e683cdcac0438b68680627e7b33c99b46c53f3ea14,1974,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-REGISTRY,
skillshare,internal/config/extras_validate_flatten_test.go,b898bc1af97938a10275faef80518cadb552a9ed80cdbc0dc7ef118c4dc449c1,879,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-REGISTRY,
skillshare,internal/config/extras_validate_test.go,0c6e2cbca0c9a073c34b1daf9e24744d6a3869311073e56a5b9243204e484db2,1457,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-REGISTRY,
skillshare,internal/config/git_root_test.go,cf362856afa2c858f0e5ac20cf9dcf308f45995238bb880e0c5a05cc3435b908,2122,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-REGISTRY,
skillshare,internal/config/gitlab_hosts_test.go,0e957f273a329c64f8492f76c6bf5d7d070ce462b1dde44ebfb41a996bdcc683,7291,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-REGISTRY,
skillshare,internal/config/hub.go,daf0d49678164127d19959d73a9bcd2ac4a1302790ebfef885235720ea0a3766,2081,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-REGISTRY,
skillshare,internal/config/hub_test.go,9770b2350001d8483691907aa9238da3605d819aaa1601e07c13d73e82ce5608,4910,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-REGISTRY,
skillshare,internal/config/migrate.go,37b946961c780fcf5d480c2c2345a51b867cbac9973e281c658c5688924520c8,4891,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-REGISTRY,
skillshare,internal/config/migrate_test.go,a5538b755e86dbed21f8941e04f0dfed9a49ca4d928f7a0acdeeaf4a961e9243,8909,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-REGISTRY,
skillshare,internal/config/migration_compat_test.go,48c6738b53cf858ef984eac0529c28e1d6fb03ba416e1dbad010e7eb67c2cd04,24172,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-REGISTRY,
skillshare,internal/config/path_overlap.go,be5ad3fd59e04bc81d1c9a99624e885e4c17742417a9927301bf1c75857bab09,1710,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-REGISTRY,
skillshare,internal/config/project.go,00626ae979bd497d6ff8f5ff338de31c817476be1a9de531170d82fb824abe44,15878,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-REGISTRY,
skillshare,internal/config/project_filters_test.go,cc51968d226626dd8feca01530b1a389f0498fcf6df57bb7ace74f997a5eb7fe,2419,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-REGISTRY,
skillshare,internal/config/project_reconcile.go,cc2ce086ae62ca81dbb55a232f33224b03436dc8e7fc0bea447b018a9cbf6abe,4505,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-REGISTRY,
skillshare,internal/config/project_reconcile_test.go,4acd7e78bac227d07ecb6d6be390b6fce3f480605d6e2a98dcf76d6a93b21a8b,8180,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-REGISTRY,
skillshare,internal/config/project_resource_test.go,52d9585a17eefd6beee48fe2d671c4044a9dd0aee15ea5a595fd82636ef767fe,7018,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-REGISTRY,
skillshare,internal/config/project_test.go,68ed2737c200b5c80a5bdde9ee330e18cc825d9678697f2e71d9c1f21f2600f5,10518,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-REGISTRY,
skillshare,internal/config/reconcile.go,b2c83de89e218cb773926866d4805a034ff823d674d0ee271a1980abe0ed5c8c,780,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-REGISTRY,
skillshare,internal/config/reconcile_core.go,21208f6f729085b4e5eb6296490bb3afe8b628be707e16f161591e19d20ccb81,3901,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-REGISTRY,
skillshare,internal/config/reconcile_test.go,c7a5594a6376de81ff020b6589b0aca467bc28c162b45e7b07adb17d46c8ec1f,6556,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-REGISTRY,
skillshare,internal/config/registry.go,216784984dd12a1c59794258eff747f2b533423dea89e934a5596f531a25157e,5381,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-REGISTRY,
skillshare,internal/config/registry_kind_test.go,28e96cbc31f8862800e306ffa0b8e88ccb3fabe23e97c0facad1fea3e23c3aab,2102,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-REGISTRY,
skillshare,internal/config/registry_test.go,4ab716b5dca3a0f7b9001c8b88426e76993ec948f11ebc69e9d1927a9a6c8539,8543,go,go,implementation,authoritative-or-review-required,SS-ROOT;SS-REGISTRY,
